date,userID,itemID,order,label,comID
2020-12-17,13186,29657,3,0,1318629657
2020-08-25,13186,6923,1,0,131866923
2020-06-30,13186,9139,1,3,131869139
2020-10-28,13186,979,1,0,13186979
2020-11-17,13187,20855,2,0,1318720855
2020-11-17,13187,31016,1,0,1318731016
2020-11-17,13187,4899,1,0,131874899
2020-12-24,13,18754,1,0,1318754
2020-09-04,1318,773,1,0,1318773
2020-11-07,13188,12349,2,0,1318812349
2020-11-12,13190,21068,1,0,1319021068
2020-12-22,13191,11251,3,0,1319111251
2020-12-15,13191,13493,1,1,1319113493
2020-11-16,13191,20403,1,0,1319120403
2020-12-22,13191,20583,2,0,1319120583
2020-12-22,13191,292,2,0,13191292
2020-08-05,13191,32371,1,0,1319132371
2020-08-05,13191,395,1,0,13191395
2020-11-16,13191,4922,1,0,131914922
2020-12-22,13191,58,1,0,1319158
2020-12-27,13193,18630,2,0,1319318630
2020-10-26,13194,29318,1,0,1319429318
2020-10-26,13194,32287,2,0,1319432287
2020-10-18,13195,10467,1,0,1319510467
2020-10-18,13195,10714,1,0,1319510714
2020-10-18,13195,19281,3,0,1319519281
2020-10-18,13195,23360,1,0,1319523360
2020-12-05,13195,25488,1,0,1319525488
2020-11-25,13195,29342,1,0,1319529342
2020-10-18,13195,31244,1,0,1319531244
2020-11-25,13195,7794,1,0,131957794
2020-10-25,13197,18334,1,4,1319718334
2020-12-19,13197,19515,4,0,1319719515
2020-09-29,13197,29012,1,0,1319729012
2020-12-12,13198,1838,1,0,131981838
2020-11-23,13200,17419,1,0,1320017419
2020-11-21,13200,19281,3,0,1320019281
2020-10-25,13200,25993,1,0,1320025993
2020-11-15,13202,11338,1,0,1320211338
2020-12-18,13202,13909,1,3,1320213909
2020-11-28,13202,14792,2,2,1320214792
2020-12-18,13202,15150,2,3,1320215150
2020-12-18,13202,15451,2,3,1320215451
2020-10-01,13202,21145,1,0,1320221145
2020-10-01,13202,21638,1,0,1320221638
2020-11-28,13202,26159,1,0,1320226159
2020-10-01,13202,29433,1,0,1320229433
2020-12-18,13202,30712,1,3,1320230712
2020-12-09,13202,3601,1,0,132023601
2020-12-18,13202,6261,1,0,132026261
2020-12-18,13202,6876,1,0,132026876
2020-10-18,13202,9325,2,0,132029325
2020-11-11,13204,2476,1,0,132042476
2020-10-04,13205,15388,1,0,1320515388
2020-11-23,13205,1724,2,0,132051724
2020-11-23,13205,26080,2,0,1320526080
2020-08-31,13206,13436,1,0,1320613436
2020-11-30,13206,16067,1,0,1320616067
2020-11-30,13206,19267,1,0,1320619267
2020-11-30,13206,28900,1,0,1320628900
2020-11-22,13207,11941,1,0,1320711941
2020-12-14,13207,14381,1,0,1320714381
2020-09-13,13207,16005,3,1,1320716005
2020-12-20,13207,17378,1,0,1320717378
2020-12-14,13207,18796,1,0,1320718796
2020-11-10,13207,3226,1,0,132073226
2020-11-10,13207,32349,2,0,1320732349
2020-09-04,13207,9492,1,0,132079492
2020-10-09,13208,10825,5,0,1320810825
2020-11-28,13210,11088,1,0,1321011088
2020-11-28,13210,16717,2,0,1321016717
2020-11-28,13210,2951,1,0,132102951
2020-11-10,13211,20106,2,0,1321120106
2020-07-24,13211,29307,3,3,1321129307
2020-11-29,1321,13676,1,0,132113676
2020-12-15,1321,14836,1,0,132114836
2020-12-28,13213,27359,1,0,1321327359
2020-10-01,13213,28222,2,0,1321328222
2020-12-28,13213,28715,1,0,1321328715
2020-12-10,13213,3656,1,0,132133656
2020-12-10,13213,4326,2,0,132134326
2020-11-21,13214,24051,1,0,1321424051
2020-12-13,13214,32609,2,0,1321432609
2020-08-18,13214,8456,1,1,132148456
2020-12-10,13215,26503,2,0,1321526503
2020-11-28,13215,2906,2,0,132152906
2020-12-29,13215,32204,2,0,1321532204
2020-12-29,13215,7425,3,0,132157425
2020-12-29,13215,8638,1,0,132158638
2020-12-29,13215,9411,5,0,132159411
2020-12-19,13216,29307,1,0,1321629307
2020-12-19,13216,9684,1,0,132169684
2020-12-07,13218,18630,1,0,1321818630
2020-12-05,13219,18630,1,1,1321918630
2020-12-05,13219,26804,1,0,1321926804
2020-09-04,13220,18998,5,0,1322018998
2020-12-27,13221,10507,2,0,1322110507
2020-12-27,13221,11251,1,0,1322111251
2020-09-30,13221,11873,2,0,1322111873
2020-12-10,1322,11211,2,0,132211211
2020-09-30,13221,14310,1,0,1322114310
2020-09-30,13221,19156,1,0,1322119156
2020-09-30,13221,19683,1,0,1322119683
2020-08-30,13221,22987,1,0,1322122987
2020-09-30,13221,26323,1,0,1322126323
2020-08-11,13221,30901,1,0,1322130901
2020-09-30,13221,32751,1,0,1322132751
2020-06-15,13221,4182,1,2,132214182
2020-12-04,13221,939,2,3,13221939
2020-09-13,13223,21146,1,0,1322321146
2020-11-12,13225,1252,2,0,132251252
2020-12-10,1322,6192,1,0,13226192
2020-11-08,13226,24763,1,0,1322624763
2020-12-03,13227,25019,5,0,1322725019
2020-10-21,13228,6261,3,0,132286261
2020-10-21,13228,7032,1,0,132287032
2020-11-22,13231,18630,4,0,1323118630
2020-11-22,13233,28253,1,0,1323328253
2020-11-27,13233,5468,1,0,132335468
2020-11-21,13235,22526,1,4,1323522526
2020-12-02,13235,24299,1,4,1323524299
2020-11-21,13235,2794,1,4,132352794
2020-10-05,13235,30158,1,0,1323530158
2020-09-09,13236,22422,3,0,1323622422
2020-12-23,13236,2724,1,0,132362724
2020-08-03,13238,197,1,0,13238197
2020-08-10,13238,2109,1,0,132382109
2020-09-17,13238,23621,2,0,1323823621
2020-09-27,13238,2684,1,0,132382684
2020-10-13,13238,9185,1,0,132389185
2020-12-04,13239,14846,1,0,1323914846
2020-09-25,13239,15303,2,0,1323915303
2020-12-04,13239,18478,2,0,1323918478
2020-12-02,13239,25557,3,0,1323925557
2020-12-04,13239,29660,2,0,1323929660
2020-12-04,13239,3039,2,0,132393039
2020-10-10,13239,3656,1,0,132393656
2020-12-04,13239,3727,1,0,132393727
2020-11-14,13240,26545,1,0,1324026545
2020-11-14,13240,8810,1,0,132408810
2020-12-14,13241,20750,5,0,1324120750
2020-11-08,13242,14546,1,0,1324214546
2020-11-08,13242,1629,1,0,132421629
2020-11-08,13242,19825,1,0,1324219825
2020-12-03,13242,24539,2,0,1324224539
2020-09-27,13245,10028,1,0,1324510028
2020-10-28,13245,13976,1,0,1324513976
2020-11-18,13245,18569,1,3,1324518569
2020-12-21,13246,13233,2,0,1324613233
2020-12-21,13246,26490,1,0,1324626490
2020-12-21,13246,26724,1,0,1324626724
2020-12-21,13246,8751,2,0,132468751
2020-11-14,13247,29307,1,0,1324729307
2020-10-19,13249,19808,1,0,1324919808
2020-12-13,13250,11338,1,0,1325011338
2020-12-26,13250,17419,1,0,1325017419
2020-12-13,13250,22552,1,4,1325022552
2020-12-13,13250,28785,1,0,1325028785
2020-11-17,13252,26288,2,0,1325226288
2020-09-24,13255,15445,2,0,1325515445
2020-09-24,13255,461,1,0,13255461
2020-11-02,13256,2614,3,0,132562614
2020-08-11,13257,26503,1,0,1325726503
2020-10-12,13257,27978,1,0,1325727978
2020-11-17,13257,28156,1,0,1325728156
2020-06-18,13257,29657,3,2,1325729657
2020-10-12,13257,30138,3,0,1325730138
2020-12-27,13257,3039,1,0,132573039
2020-12-27,13257,9917,1,0,132579917
2020-12-27,13259,13676,1,1,1325913676
2020-12-28,13259,15667,1,0,1325915667
2020-12-10,13259,20180,1,0,1325920180
2020-11-11,13259,20769,2,3,1325920769
2020-11-11,13259,24051,1,0,1325924051
2020-08-14,13259,24254,1,0,1325924254
2020-12-27,13259,28981,1,0,1325928981
2020-12-20,13259,29856,1,4,1325929856
2020-09-04,13259,3039,1,2,132593039
2020-12-10,13259,32007,1,0,1325932007
2020-10-12,13260,15564,1,0,1326015564
2020-10-12,13260,17458,1,0,1326017458
2020-10-12,13260,27866,1,0,1326027866
2020-11-21,13262,27882,1,0,1326227882
2020-11-16,13262,32741,1,0,1326232741
2020-11-02,13262,8274,1,0,132628274
2020-09-13,13263,10677,1,4,1326310677
2020-12-11,13263,15134,1,1,1326315134
2020-11-18,13263,16599,1,0,1326316599
2020-12-26,13263,16716,1,0,1326316716
2020-11-21,13263,16820,1,0,1326316820
2020-12-26,13263,18571,1,1,1326318571
2020-12-26,13263,20048,12,0,1326320048
2020-12-12,13263,20374,1,1,1326320374
2020-10-02,13263,21215,1,0,1326321215
2020-12-11,13263,25045,1,0,1326325045
2020-10-17,13263,25080,1,0,1326325080
2020-08-04,13263,29151,1,1,1326329151
2020-09-13,13263,29395,1,4,1326329395
2020-12-21,13263,31028,1,2,1326331028
2020-09-13,13263,32169,1,0,1326332169
2020-10-20,13263,3438,2,0,132633438
2020-12-08,13263,3556,1,4,132633556
2020-12-11,13263,5076,1,0,132635076
2020-08-19,13265,22351,1,0,1326522351
2020-08-19,13265,29151,2,0,1326529151
2020-10-10,13266,24763,1,0,1326624763
2020-10-10,13266,26503,1,0,1326626503
2020-10-10,13266,4509,2,0,132664509
2020-10-10,13266,8272,1,0,132668272
2020-08-24,13268,12574,1,0,1326812574
2020-11-09,13268,1732,1,0,132681732
2020-11-09,13268,31529,1,0,1326831529
2020-12-24,13,2690,1,0,132690
2020-12-15,13270,17269,1,0,1327017269
2020-11-10,13270,21387,1,0,1327021387
2020-12-12,13271,19959,2,0,1327119959
2020-12-12,13271,24716,1,0,1327124716
2020-12-27,13271,27683,1,0,1327127683
2020-12-27,13271,32213,1,0,1327132213
2020-12-27,13271,32403,1,0,1327132403
2020-12-27,13271,32733,1,0,1327132733
2020-09-09,13271,6561,1,3,132716561
2020-12-08,1327,25584,1,0,132725584
2020-12-20,1327,29657,6,4,132729657
2020-09-30,13273,22978,3,0,1327322978
2020-09-18,13273,24175,5,0,1327324175
2020-09-18,13273,29657,8,0,1327329657
2020-07-22,13275,1782,1,0,132751782
2020-07-22,13275,19281,1,0,1327519281
2020-07-22,13275,29657,1,0,1327529657
2020-12-13,13278,10258,4,0,1327810258
2020-10-07,13278,110,1,0,13278110
2020-12-13,13278,15423,1,0,1327815423
2020-12-13,13278,1970,1,0,132781970
2020-12-10,13279,12188,1,0,1327912188
2020-11-09,13279,21690,2,0,1327921690
2020-12-10,13279,5557,1,0,132795557
2020-10-15,13282,17983,1,0,1328217983
2020-10-14,1328,23280,1,0,132823280
2020-09-17,13283,17089,1,0,1328317089
2020-10-20,13284,26381,1,0,1328426381
2020-11-12,13287,2787,1,0,132872787
2020-12-29,13288,11251,2,2,1328811251
2020-12-29,13288,395,1,4,13288395
2020-11-17,13292,1782,1,0,132921782
2020-11-17,13292,18630,1,0,1329218630
2020-10-11,13293,27382,1,0,1329327382
2020-10-11,13293,31701,2,0,1329331701
2020-12-28,13294,11434,1,0,1329411434
2020-12-28,13294,18625,1,0,1329418625
2020-12-28,13294,19281,1,0,1329419281
2020-12-28,13294,19925,2,0,1329419925
2020-10-27,13294,21229,1,0,1329421229
2020-10-27,13294,2787,1,0,132942787
2020-12-28,13294,7199,2,0,132947199
2020-10-16,13295,10869,5,0,1329510869
2020-10-16,13295,12809,4,0,1329512809
2020-11-13,13295,30511,1,0,1329530511
2020-12-10,13296,13791,1,0,1329613791
2020-12-26,13296,18630,1,0,1329618630
2020-06-29,13297,23050,3,0,1329723050
2020-08-07,13298,1252,4,0,132981252
2020-12-13,13298,15730,3,0,1329815730
2020-12-08,13299,28140,1,0,1329928140
2020-12-08,13299,833,1,0,13299833
2020-12-06,13300,21208,1,0,1330021208
2020-11-11,13300,2310,1,0,133002310
2020-09-15,13300,24274,4,0,1330024274
2020-07-15,13301,11213,1,0,1330111213
2020-07-15,13301,13367,1,0,1330113367
2020-07-15,13301,14992,2,0,1330114992
2020-11-23,13301,1970,2,0,133011970
2020-12-25,13301,5463,1,0,133015463
2020-12-06,13302,11155,1,0,1330211155
2020-12-09,1330,25422,1,0,133025422
2020-12-09,1330,2748,1,0,13302748
2020-12-08,13303,1660,1,0,133031660
2020-10-17,13304,15423,2,0,1330415423
2020-11-27,13304,18326,1,0,1330418326
2020-10-17,13304,18630,2,0,1330418630
2020-09-01,13304,30445,2,0,1330430445
2020-11-29,13305,18630,1,0,1330518630
2020-11-29,13305,22252,3,0,1330522252
2020-11-25,13306,16362,1,0,1330616362
2020-12-08,13307,10341,1,0,1330710341
2020-07-17,13309,21690,1,3,1330921690
2020-11-08,13313,4325,1,0,133134325
2020-12-24,13,31409,1,0,1331409
2020-07-22,13316,23050,1,0,1331623050
2020-11-12,13318,10221,2,0,1331810221
2020-11-30,13318,12369,1,0,1331812369
2020-10-31,13318,15357,1,0,1331815357
2020-10-31,13318,20515,1,0,1331820515
2020-11-30,13318,29012,1,0,1331829012
2020-12-11,13318,4601,1,0,133184601
2020-11-12,13318,8662,1,0,133188662
2020-08-24,13320,13974,1,0,1332013974
2020-10-07,13320,19975,1,0,1332019975
2020-12-25,13320,23122,2,0,1332023122
2020-12-25,13320,23395,1,0,1332023395
2020-12-25,13320,23957,1,0,1332023957
2020-12-25,13320,32441,1,0,1332032441
2020-09-27,13320,4441,2,0,133204441
2020-11-18,13321,18630,3,0,1332118630
2020-10-18,13322,9540,2,0,133229540
2020-09-17,13323,28400,1,0,1332328400
2020-07-26,13324,13002,1,0,1332413002
2020-12-20,13324,1705,1,0,133241705
2020-12-20,13324,22315,1,1,1332422315
2020-12-20,13324,23651,1,1,1332423651
2020-11-05,13324,29657,1,0,1332429657
2020-12-20,13324,637,1,1,13324637
2020-10-22,13324,8889,1,0,133248889
2020-12-19,13325,11928,1,0,1332511928
2020-12-07,13327,11434,2,0,1332711434
2020-12-07,13327,12774,1,0,1332712774
2020-12-07,13327,17950,2,0,1332717950
2020-12-12,13327,19370,1,0,1332719370
2020-08-25,13328,12308,2,4,1332812308
2020-08-20,13328,18815,1,0,1332818815
2020-11-03,13328,28531,2,0,1332828531
2020-08-25,13328,7274,21,4,133287274
2020-12-12,13329,11585,1,0,1332911585
2020-12-12,13329,11591,1,3,1332911591
2020-09-14,13329,13421,2,2,1332913421
2020-12-12,13329,20131,1,3,1332920131
2020-12-12,13329,20150,5,0,1332920150
2020-11-24,13329,25950,1,0,1332925950
2020-12-12,13329,27936,2,3,1332927936
2020-12-12,13329,31265,3,3,1332931265
2020-09-02,13329,31294,1,2,1332931294
2020-12-12,13329,750,1,3,13329750
2020-12-14,13332,20131,2,0,1333220131
2020-07-28,13332,25100,1,0,1333225100
2020-09-01,13332,29657,2,0,1333229657
2020-12-14,13332,637,2,0,13332637
2020-08-24,13332,7245,3,0,133327245
2020-12-23,13334,29926,1,0,1333429926
2020-12-23,13334,3408,2,0,133343408
2020-12-18,13335,12251,3,1,1333512251
2020-12-18,13335,13407,1,0,1333513407
2020-09-14,13335,15357,1,0,1333515357
2020-12-16,13335,17291,1,0,1333517291
2020-10-29,13335,17419,1,0,1333517419
2020-12-16,13335,22023,1,0,1333522023
2020-10-20,13335,26503,3,4,1333526503
2020-10-20,13335,28758,1,4,1333528758
2020-12-18,13335,953,1,1,13335953
2020-08-27,13336,18468,1,0,1333618468
2020-11-25,13336,26531,1,0,1333626531
2020-11-25,13336,8168,1,0,133368168
2020-09-27,13337,11349,2,0,1333711349
2020-10-20,13338,11207,1,0,1333811207
2020-12-20,13339,15299,1,0,1333915299
2020-11-23,13341,14552,2,0,1334114552
2020-11-23,13341,7021,2,0,133417021
2020-10-30,1334,17983,1,0,133417983
2020-12-28,13342,15449,2,0,1334215449
2020-12-08,13342,16215,1,0,1334216215
2020-12-07,13344,16571,1,2,1334416571
2020-12-17,13344,27219,3,0,1334427219
2020-11-25,13345,2811,5,0,133452811
2020-08-09,13345,29657,2,0,1334529657
2020-11-11,13345,3991,1,0,133453991
2020-11-11,13345,7420,1,0,133457420
2020-11-14,13346,11020,1,0,1334611020
2020-10-16,13346,12528,1,4,1334612528
2020-12-29,13346,2113,3,0,133462113
2020-11-29,13347,15667,1,0,1334715667
2020-11-29,13347,1782,2,0,133471782
2020-11-29,13347,4935,3,0,133474935
2020-10-30,13348,11251,6,0,1334811251
2020-09-12,13348,20131,1,0,1334820131
2020-10-30,13348,7795,2,0,133487795
2020-11-27,13349,11188,5,0,1334911188
2020-11-27,13349,1970,1,0,133491970
2020-11-27,13349,30362,1,0,1334930362
2020-10-22,13350,2916,2,0,133502916
2020-11-07,1335,11897,1,0,133511897
2020-11-07,1335,12773,1,0,133512773
2020-10-11,13351,7381,1,0,133517381
2020-11-17,13352,24094,1,0,1335224094
2020-10-04,13353,25162,1,0,1335325162
2020-12-20,13353,26503,3,0,1335326503
2020-12-20,13353,3027,1,0,133533027
2020-12-06,13353,5708,1,0,133535708
2020-12-05,13355,22688,1,0,1335522688
2020-10-03,13356,31480,1,0,1335631480
2020-11-07,1335,7199,2,0,13357199
2020-12-15,13358,10160,1,4,1335810160
2020-12-16,13358,1252,1,0,133581252
2020-07-21,13359,1845,2,1,133591845
2020-11-30,13360,23337,3,0,1336023337
2020-11-01,13360,3113,1,0,133603113
2020-11-30,13360,31679,4,0,1336031679
2020-06-17,1336,11124,1,1,133611124
2020-10-18,13362,31683,1,0,1336231683
2020-10-18,1336,29657,5,0,133629657
2020-12-02,13366,23055,1,0,1336623055
2020-11-21,13367,12698,1,0,1336712698
2020-07-15,13368,6192,1,0,133686192
2020-06-17,1336,8779,1,1,13368779
2020-09-02,13368,875,2,0,13368875
2020-12-07,13369,17068,1,0,1336917068
2020-12-07,13369,20106,2,0,1336920106
2020-12-07,13369,20478,2,0,1336920478
2020-11-14,13370,1322,1,0,133701322
2020-12-13,13370,32204,2,0,1337032204
2020-10-18,13370,8374,1,0,133708374
2020-12-28,1337,11710,1,0,133711710
2020-10-13,13371,306,1,0,13371306
2020-09-16,13373,32349,2,0,1337332349
2020-12-08,13373,695,1,0,13373695
2020-12-19,13374,20137,2,2,1337420137
2020-08-23,13374,23004,1,0,1337423004
2020-11-14,13374,25554,1,0,1337425554
2020-10-30,13375,11535,4,0,1337511535
2020-12-07,13375,15616,2,0,1337515616
2020-12-07,13375,17053,1,0,1337517053
2020-12-07,13375,30349,1,0,1337530349
2020-12-08,13375,461,1,0,13375461
2020-12-07,13375,5474,1,0,133755474
2020-12-07,13375,6065,2,0,133756065
2020-10-30,13375,9547,5,0,133759547
2020-12-31,13376,19267,1,4,1337619267
2020-11-30,13377,1838,10,0,133771838
2020-11-30,13377,28649,1,0,1337728649
2020-11-10,13377,29657,5,3,1337729657
2020-12-15,13377,30610,1,3,1337730610
2020-12-28,1337,7312,1,4,13377312
2020-11-10,13379,20131,5,0,1337920131
2020-11-10,13379,21449,2,0,1337921449
2020-11-10,13379,29657,3,0,1337929657
2020-11-10,13379,30271,6,0,1337930271
2020-12-17,1338,21290,1,0,133821290
2020-11-28,13383,15171,1,0,1338315171
2020-11-02,13383,18630,2,0,1338318630
2020-11-02,13383,27167,1,0,1338327167
2020-12-30,13385,13027,1,0,1338513027
2020-12-30,13385,23842,1,0,1338523842
2020-12-30,13385,24056,1,0,1338524056
2020-09-28,13385,31038,1,0,1338531038
2020-10-31,13386,2113,3,0,133862113
2020-10-03,13386,24638,1,0,1338624638
2020-10-03,13386,25880,1,0,1338625880
2020-10-31,13386,30133,1,0,1338630133
2020-10-03,13386,31812,2,0,1338631812
2020-10-31,13386,32651,1,4,1338632651
2020-12-17,1338,637,2,0,1338637
2020-11-29,13388,12288,2,0,1338812288
2020-11-29,13388,12520,2,0,1338812520
2020-12-30,13388,15978,1,0,1338815978
2020-12-28,13388,16820,1,2,1338816820
2020-12-28,13388,21538,1,2,1338821538
2020-12-28,13388,28085,1,2,1338828085
2020-12-12,13388,31812,3,0,1338831812
2020-11-07,13390,16972,6,0,1339016972
2020-09-08,13390,17976,1,0,1339017976
2020-11-07,13390,20331,1,0,1339020331
2020-09-20,13390,23046,3,0,1339023046
2020-11-07,13390,24664,1,0,1339024664
2020-11-15,13390,25845,1,0,1339025845
2020-11-07,13390,26196,1,0,1339026196
2020-09-08,13390,2787,1,4,133902787
2020-11-07,13390,29161,1,0,1339029161
2020-07-13,13390,6812,1,4,133906812
2020-09-19,1339,12033,1,0,133912033
2020-12-22,13392,19742,2,0,1339219742
2020-10-06,13392,2550,1,0,133922550
2020-09-19,1339,26346,1,0,133926346
2020-11-09,1339,27263,1,0,133927263
2020-09-19,1339,2742,1,0,13392742
2020-10-05,13394,21330,1,0,1339421330
2020-10-16,13394,22520,1,0,1339422520
2020-09-18,13394,28715,1,0,1339428715
2020-09-18,13394,31021,1,0,1339431021
2020-07-13,13395,4004,1,3,133954004
2020-12-09,13396,10885,1,0,1339610885
2020-08-08,13396,16680,1,0,1339616680
2020-12-09,13396,25008,1,0,1339625008
2020-10-21,13396,7366,1,0,133967366
2020-10-24,13397,29345,1,0,1339729345
2020-11-02,13399,20965,1,0,1339920965
2020-11-24,13399,6261,2,0,133996261
2020-10-31,13400,28253,1,0,1340028253
2020-09-20,1340,1252,2,0,13401252
2020-11-18,13401,29342,1,0,1340129342
2020-09-20,1340,12964,1,0,134012964
2020-09-05,13401,4639,4,0,134014639
2020-12-08,1340,21316,1,0,134021316
2020-10-28,13402,18809,1,0,1340218809
2020-10-28,13402,19752,1,0,1340219752
2020-08-18,13402,21290,1,3,1340221290
2020-10-28,13402,22498,1,0,1340222498
2020-09-21,13402,25702,1,0,1340225702
2020-09-29,13402,28096,1,3,1340228096
2020-09-21,13402,5047,1,0,134025047
2020-10-28,13402,8694,1,0,134028694
2020-11-04,13403,26296,4,0,1340326296
2020-11-27,13404,24389,1,0,1340424389
2020-11-25,13405,14776,1,0,1340514776
2020-09-25,13407,5221,1,4,134075221
2020-10-04,13408,11943,1,0,1340811943
2020-08-17,13408,17264,1,0,1340817264
2020-10-04,13408,23910,1,0,1340823910
2020-09-07,13408,28695,1,3,1340828695
2020-12-06,13408,32075,1,0,1340832075
2020-11-10,13409,17968,2,0,1340917968
2020-08-23,13410,13228,4,0,1341013228
2020-12-09,13410,13576,2,0,1341013576
2020-10-09,1341,10425,1,0,134110425
2020-12-09,13411,12871,2,0,1341112871
2020-12-09,13411,13903,2,0,1341113903
2020-12-08,1341,14320,1,0,134114320
2020-10-24,13412,14746,1,0,1341214746
2020-12-12,13412,17785,1,0,1341217785
2020-10-04,13412,20751,1,0,1341220751
2020-10-04,13412,341,1,0,13412341
2020-08-07,13412,5085,1,0,134125085
2020-12-13,13412,6285,1,0,134126285
2020-12-08,1341,31392,1,0,134131392
2020-11-26,13414,28678,2,0,1341428678
2020-10-19,13414,30511,1,0,1341430511
2020-11-26,13414,31702,2,0,1341431702
2020-10-19,13414,4251,2,0,134144251
2020-11-26,13414,9957,5,0,134149957
2020-11-04,13415,18147,1,0,1341518147
2020-11-04,13415,21536,1,0,1341521536
2020-10-01,13415,28140,1,0,1341528140
2020-11-21,13417,12591,1,0,1341712591
2020-11-21,13417,13717,1,0,1341713717
2020-06-30,13417,14332,1,2,1341714332
2020-11-21,13417,16541,2,0,1341716541
2020-09-26,13417,23241,1,0,1341723241
2020-11-21,13417,23582,1,0,1341723582
2020-09-17,13417,23954,1,0,1341723954
2020-12-11,13417,24145,1,0,1341724145
2020-11-21,13417,4456,2,0,134174456
2020-09-17,13417,5702,1,0,134175702
2020-11-21,13417,7923,1,0,134177923
2020-12-01,13419,10440,1,0,1341910440
2020-12-01,13419,18498,1,0,1341918498
2020-12-01,13419,24716,1,0,1341924716
2020-12-05,13421,15423,1,0,1342115423
2020-10-27,13421,26332,1,0,1342126332
2020-12-12,13421,29657,3,0,1342129657
2020-11-26,13421,32349,1,0,1342132349
2020-12-05,13421,5463,2,0,134215463
2020-09-03,13422,2517,1,0,134222517
2020-09-03,13422,28845,2,0,1342228845
2020-12-09,13423,23708,1,0,1342323708
2020-09-07,13426,11370,4,0,1342611370
2020-12-20,13426,30857,2,0,1342630857
2020-09-29,13427,11251,1,0,1342711251
2020-12-27,13427,15036,1,0,1342715036
2020-12-27,13427,20131,2,2,1342720131
2020-12-27,13427,23050,1,2,1342723050
2020-12-27,13427,29151,1,0,1342729151
2020-12-21,1342,8924,1,0,13428924
2020-07-30,13429,1970,5,0,134291970
2020-10-09,13429,22183,1,0,1342922183
2020-10-09,13429,238,1,0,13429238
2020-07-30,13429,25520,3,0,1342925520
2020-10-24,13429,31523,1,0,1342931523
2020-10-10,13429,32320,1,0,1342932320
2020-10-24,13429,3438,1,3,134293438
2020-10-24,13429,4088,1,0,134294088
2020-10-24,13429,6909,1,0,134296909
2020-12-09,13430,11434,1,0,1343011434
2020-12-02,13430,30138,2,0,1343030138
2020-11-25,13430,9492,2,0,134309492
2020-12-16,1343,11415,1,0,134311415
2020-10-20,13431,15618,1,0,1343115618
2020-10-20,13431,6570,1,0,134316570
2020-12-16,1343,16902,1,0,134316902
2020-12-16,13431,820,1,1,13431820
2020-06-29,13432,11188,1,4,1343211188
2020-09-13,13432,16680,1,0,1343216680
2020-11-14,13432,20209,1,0,1343220209
2020-11-29,13432,27179,2,0,1343227179
2020-12-12,13432,30511,2,4,1343230511
2020-12-16,1343,3039,2,0,13433039
2020-11-12,13433,9256,2,0,134339256
2020-12-06,13434,18817,1,0,1343418817
2020-12-06,13434,31509,1,0,1343431509
2020-12-06,13434,4604,3,0,134344604
2020-10-29,13436,11251,1,0,1343611251
2020-12-17,13436,12783,1,0,1343612783
2020-12-11,13439,24373,1,0,1343924373
2020-10-10,13439,3039,1,0,134393039
2020-12-02,13440,12528,1,0,1344012528
2020-12-13,13440,18154,1,0,1344018154
2020-07-29,13440,31803,2,0,1344031803
2020-12-02,13440,4847,1,0,134404847
2020-12-02,13440,9185,3,0,134409185
2020-10-21,13442,10648,2,0,1344210648
2020-12-16,13444,10651,1,0,1344410651
2020-12-09,13444,16632,2,0,1344416632
2020-12-16,13444,20945,1,0,1344420945
2020-11-03,13444,21163,3,0,1344421163
2020-10-02,13444,24870,2,0,1344424870
2020-10-02,13444,27507,1,0,1344427507
2020-10-02,13444,5890,2,0,134445890
2020-12-08,134,4595,1,0,1344595
2020-09-29,13446,12015,1,0,1344612015
2020-12-08,13446,12418,2,3,1344612418
2020-12-08,13446,14146,2,0,1344614146
2020-12-08,13446,16005,2,0,1344616005
2020-12-27,13446,16274,1,0,1344616274
2020-10-18,13446,18420,1,0,1344618420
2020-12-27,13446,22032,1,0,1344622032
2020-09-09,13446,24071,1,0,1344624071
2020-12-27,13446,26945,1,0,1344626945
2020-10-18,13446,3779,2,3,134463779
2020-12-08,13446,7460,1,0,134467460
2020-12-27,13446,9134,1,0,134469134
2020-11-03,13450,29657,5,0,1345029657
2020-08-30,13451,14336,1,0,1345114336
2020-12-11,13451,22417,1,0,1345122417
2020-11-24,13453,11251,2,0,1345311251
2020-10-27,13453,29726,1,0,1345329726
2020-11-14,13455,31265,3,0,1345531265
2020-09-05,13456,17193,1,0,1345617193
2020-11-17,13456,2428,1,0,134562428
2020-11-25,13457,12688,1,0,1345712688
2020-11-25,13457,32296,1,0,1345732296
2020-11-08,13457,4648,3,0,134574648
2020-11-30,13458,20748,2,0,1345820748
2020-12-28,134,5902,4,3,1345902
2020-12-16,13461,22110,4,0,1346122110
2020-12-19,13462,20515,1,0,1346220515
2020-09-30,13462,29657,5,0,1346229657
2020-11-17,13463,287,3,0,13463287
2020-11-09,13464,12271,2,0,1346412271
2020-12-19,13464,715,4,0,13464715
2020-12-24,13,4650,1,0,134650
2020-09-02,13465,18815,1,0,1346518815
2020-12-29,13466,16140,1,0,1346616140
2020-12-29,13466,23280,1,0,1346623280
2020-12-29,13466,30133,1,0,1346630133
2020-07-12,13467,12515,5,0,1346712515
2020-11-06,13467,12773,4,0,1346712773
2020-07-12,13467,17807,4,0,1346717807
2020-07-12,13467,24763,2,2,1346724763
2020-07-17,13467,26660,1,0,1346726660
2020-11-30,13467,8705,1,0,134678705
