date,userID,itemID,order,label
2021/1/8,17797,12528,1,0
2021/1/8,17797,32411,1,0
2021/1/8,17797,3955,1,214
2021/1/6,17798,12136,1,0
2021/1/6,17798,12614,1,0
2021/1/29,17800,20664,1,0
2021/1/6,17803,1449,1,30
2021/1/6,17803,15153,2,0
2021/1/25,17803,16162,1,0
2021/1/22,17803,17627,1,0
2021/1/28,17803,20628,1,0
2021/1/25,17803,20986,1,0
2021/1/22,17803,2249,1,0
2021/1/22,17803,25167,1,0
2021/1/28,17803,28289,1,0
2021/1/11,17803,28784,1,30
2021/1/31,17803,28784,1,20
2021/1/6,17803,395,1,0
2021/1/6,17803,4832,1,0
2021/1/22,17803,8814,1,0
2021/1/30,17803,9492,2,52
2021/1/23,17804,1782,2,44
2021/1/23,17804,18585,1,0
2021/1/23,17804,25090,1,0
2021/1/23,17804,3091,2,0
2021/1/23,17804,32295,1,0
2021/1/23,17804,4125,1,107
2021/1/23,17804,9688,1,44
2021/1/13,1780,5076,1,127
2021/1/9,17807,12163,1,0
2021/1/9,17807,13676,1,201
2021/1/21,17807,16487,1,0
2021/1/9,17807,23576,1,0
2021/1/21,17807,27384,1,96
2021/1/12,17807,28783,1,0
2021/1/21,17807,3441,2,0
2021/1/9,17807,4108,1,0
2021/1/9,17807,5237,3,89
2021/1/12,17807,900,1,0
2021/1/3,17808,1379,1,0
2021/1/14,17808,1732,1,90
2021/1/3,17808,25439,2,0
2021/1/14,17808,27360,1,0
2021/1/3,17808,27482,1,0
2021/1/7,17808,30409,1,160
2021/1/3,17808,5053,1,0
2021/1/3,17808,6050,1,0
2021/1/13,1780,8638,2,127
2021/1/14,17808,918,1,90
2021/1/5,17808,9257,1,0
2021/1/3,17808,9729,1,0
2021/1/31,17809,1290,1,0
2021/1/23,17809,16059,2,0
2021/1/23,17809,16757,1,0
2021/1/31,17809,2470,1,0
2021/1/23,17809,3805,1,0
2021/1/23,17810,12494,5,0
2021/1/25,17810,15423,1,0
2021/1/25,17810,31176,1,0
2021/1/25,17810,34,1,0
2021/1/25,17810,461,1,0
2021/1/23,17810,6392,1,0
2021/1/30,17811,11856,1,0
2021/1/30,1781,18042,1,0
2021/1/25,17812,1325,1,0
2021/1/25,17812,2034,2,0
2021/1/30,1781,2692,1,0
2021/1/30,1781,30138,1,0
2021/1/30,1781,31683,1,0
2021/1/15,17814,1299,1,0
2021/1/15,17814,18579,1,0
2021/1/9,17814,20164,1,0
2021/1/16,17814,20628,1,139
2021/1/16,17814,27700,2,139
2021/1/15,17814,395,2,0
2021/1/9,17814,5654,1,0
2021/1/23,17816,14833,2,0
2021/1/23,17816,20317,2,0
2021/1/27,17817,16120,1,240
2021/1/27,17817,24107,1,0
2021/1/30,17817,25557,1,0
2021/1/31,17817,25838,1,95
2021/1/30,17817,28196,1,0
2021/1/25,17818,12192,1,0
2021/1/13,17818,16362,1,0
2021/1/17,17818,1970,1,207
2021/1/13,17818,26017,1,0
2021/1/13,17818,26503,2,16
2021/1/15,17818,31619,3,116
2021/1/13,17818,3535,1,76
2021/1/17,17818,6147,1,0
2021/1/15,17819,739,1,0
2021/1/2,17820,12773,1,0
2021/1/2,17820,14005,5,32
2021/1/2,17820,17089,1,32
2021/1/9,17820,22351,6,0
2021/1/2,17820,25993,1,91
2021/1/23,17822,11047,1,84
2021/1/16,17822,13675,1,0
2021/1/23,17822,1576,1,0
2021/1/16,17822,20750,1,0
2021/1/23,17822,21690,1,0
2021/1/16,17822,28815,1,0
2021/1/23,17822,29115,1,84
2021/1/16,17822,5097,1,0
2021/1/10,17823,14173,1,0
2021/1/10,17823,23187,2,112
2021/1/16,17823,23280,1,223
2021/1/16,17823,6605,1,223
2021/1/22,17825,13053,1,0
2021/1/22,17825,16017,2,0
2021/1/22,17825,6079,1,0
2021/1/22,17825,6553,1,107
2021/1/15,17827,14890,1,40
2021/1/12,17827,16935,1,0
2021/1/30,17829,10495,2,0
2021/1/27,17829,12202,3,0
2021/1/15,17829,17956,1,0
2021/1/30,17829,24051,2,0
2021/1/10,17830,27974,1,0
2021/1/30,17831,15428,1,0
2021/1/30,17831,15440,1,211
2021/1/30,17831,20364,1,0
2021/1/15,1783,13237,1,0
2021/1/29,17832,11504,1,0
2021/1/27,17832,15048,1,120
2021/1/27,17832,20945,1,0
2021/1/27,17832,22351,1,0
2021/1/29,17832,31783,1,0
2021/1/27,17832,7318,1,120
2021/1/25,17833,31079,2,0
2021/1/25,17833,31396,1,0
2021/1/25,17833,8252,1,0
2021/1/17,17834,14343,1,0
2021/1/17,17834,14836,1,0
2021/1/17,17834,20278,1,0
2021/1/17,17834,26421,1,0
2021/1/15,1783,4439,1,75
2021/1/15,1783,4917,1,0
2021/1/5,17835,11928,1,124
2021/1/20,17835,12112,1,0
2021/1/20,17835,12904,3,0
2021/1/28,17835,12934,1,188
2021/1/5,17835,13951,1,56
2021/1/28,17835,1459,1,0
2021/1/5,17835,15163,1,0
2021/1/28,17835,15983,1,0
2021/1/28,17835,16723,1,0
2021/1/28,17835,19336,1,0
2021/1/25,17835,22527,1,0
2021/1/25,17835,22925,1,0
2021/1/5,17835,23050,3,39
2021/1/20,17835,24051,2,82
2021/1/25,17835,27301,1,0
2021/1/28,17835,28111,1,0
2021/1/20,17835,28587,1,82
2021/1/25,17835,32180,1,59
2021/1/5,17835,8895,1,0
2021/1/21,17837,22006,1,0
2021/1/11,17837,2517,1,0
2021/1/7,17837,30529,3,42
2021/1/7,17837,5583,1,0
2021/1/7,17837,7321,4,42
2021/1/21,17837,7663,1,0
2021/1/7,17837,8842,3,103
2021/1/11,17837,938,1,84
2021/1/10,17839,21307,2,0
2021/1/10,17839,8709,1,0
2021/1/16,17840,24450,1,0
2021/1/16,17840,26325,1,0
2021/1/16,17840,28053,1,0
2021/1/16,17840,28417,1,50
2021/1/16,17840,808,1,0
2021/1/5,1784,14552,2,0
2021/1/5,1784,20058,4,0
2021/1/3,17842,14163,1,0
2021/1/3,17842,14233,1,0
2021/1/3,17842,20508,2,0
2021/1/3,17842,25254,2,0
2021/1/3,17842,27304,2,0
2021/1/24,17844,10663,1,0
2021/1/24,17844,25253,2,0
2021/1/24,17844,28513,1,0
2021/1/4,17845,11474,1,0
2021/1/4,17845,14445,1,0
2021/1/28,17845,20131,2,0
2021/1/4,17845,27517,1,0
2021/1/5,1784,6890,1,0
2021/1/5,17847,18584,1,0
2021/1/5,17847,21421,1,114
2021/1/28,17848,12962,1,0
2021/1/30,17848,15053,1,0
2021/1/28,17848,22993,1,0
2021/1/28,17848,30776,2,0
2021/1/30,17848,32204,1,0
2021/1/30,17848,3320,1,0
2021/1/30,17848,3371,1,0
2021/1/1,17848,5926,1,0
2021/1/30,17848,7425,1,0
2021/1/30,17848,9391,1,0
2021/1/14,17849,12814,1,0
2021/1/26,17849,19325,1,0
2021/1/14,17849,23339,1,0
2021/1/26,17849,24165,2,0
2021/1/26,17849,25789,1,0
2021/1/14,17849,26028,2,0
2021/1/21,17849,29657,5,33
2021/1/26,17849,29657,1,5
2021/1/26,17849,31593,1,38
2021/1/14,17849,4879,1,144
2021/1/14,17849,6147,2,0
2021/1/15,17850,1023,2,0
2021/1/15,17850,30776,1,0
2021/1/15,17850,739,1,0
2021/1/6,17851,29151,1,0
2021/1/10,1785,1949,1,0
2021/1/10,1785,20349,1,0
2021/1/29,17852,24889,2,47
2021/1/29,17852,32007,2,47
2021/1/10,1785,25993,1,0
2021/1/29,17852,739,1,136
2021/1/29,17852,8350,1,0
2021/1/10,1785,29301,1,198
2021/1/10,1785,29930,2,0
2021/1/10,1785,30271,1,0
2021/1/11,17853,14815,2,38
2021/1/14,17853,2232,1,0
2021/1/10,1785,3337,1,198
2021/1/14,17853,4384,1,0
2021/1/11,17853,550,1,0
2021/1/16,17856,14529,1,0
2021/1/16,17856,21638,1,0
2021/1/16,17856,3549,1,0
2021/1/4,17857,13752,1,0
2021/1/16,17857,18625,1,83
2021/1/4,17857,20270,1,0
2021/1/1,17857,2321,2,0
2021/1/1,17857,2396,2,0
2021/1/4,17857,27107,1,188
2021/1/16,17857,30511,1,0
2021/1/4,17857,5411,1,188
2021/1/2,17858,11236,1,0
2021/1/19,17858,27179,2,0
2021/1/19,17858,27796,1,0
2021/1/19,17858,30511,1,55
2021/1/2,17858,5221,1,0
2021/1/2,17858,8994,1,82
2021/1/19,17858,8994,2,17
2021/1/10,1785,9275,1,0
2021/1/30,17860,19326,1,0
2021/1/20,1786,10145,1,0
2021/1/25,17861,1325,1,0
2021/1/25,17861,13694,2,0
2021/1/25,17861,18758,1,0
2021/1/16,17861,27157,1,0
2021/1/25,17861,30334,1,0
2021/1/25,17861,31354,1,0
2021/1/25,17861,6909,1,0
2021/1/20,1786,17524,1,0
2021/1/26,17864,11089,1,0
2021/1/26,17864,16059,1,0
2021/1/26,17864,16362,1,0
2021/1/26,17864,17404,1,40
2021/1/26,17864,25863,1,0
2021/1/26,17864,30675,1,0
2021/1/26,17864,31016,1,40
2021/1/26,17864,3535,1,0
2021/1/26,17864,8019,1,0
2021/1/23,17865,20816,1,49
2021/1/23,17865,24077,1,0
2021/1/23,17865,6337,4,49
2021/1/20,1786,5973,1,0
2021/1/28,17867,13782,1,0
2021/1/28,17867,14772,1,0
2021/1/28,17867,20672,1,0
2021/1/13,17868,26381,4,0
2021/1/13,17868,30349,2,0
2021/1/13,17868,6098,2,0
2021/1/4,17869,13610,1,0
2021/1/4,17869,29794,4,0
2021/1/4,17869,31415,1,0
2021/1/1,17870,11251,1,0
2021/1/1,17870,12964,1,0
2021/1/1,17870,13791,1,0
2021/1/28,17870,21092,1,0
2021/1/1,17870,23020,1,0
2021/1/1,17870,2811,1,0
2021/1/20,17870,31796,1,129
2021/1/28,17870,7878,1,0
2021/1/20,17870,8053,1,129
2021/1/28,17870,8168,1,0
2021/1/20,17870,9012,1,0
2021/1/28,17870,9906,1,0
2021/1/20,17871,11535,1,0
2021/1/20,17871,26545,1,0
2021/1/20,17871,32289,1,0
2021/1/20,17871,32403,1,0
2021/1/19,17872,13328,1,0
2021/1/19,17872,15667,1,0
2021/1/19,17872,888,1,0
2021/1/11,17873,11994,1,0
2021/1/11,17873,14378,1,118
2021/1/27,17873,20572,1,0
2021/1/27,17873,21280,2,142
2021/1/1,17873,27889,1,0
2021/1/1,17873,4135,1,0
2021/1/27,17873,5556,1,0
2021/1/4,17874,11294,1,0
2021/1/4,17874,14784,1,0
2021/1/20,17874,1782,1,0
2021/1/20,17874,30362,1,0
2021/1/20,17874,9215,1,101
2021/1/20,17874,9391,1,0
2021/1/22,17875,14121,1,0
2021/1/22,17875,22870,1,0
2021/1/22,17875,31671,1,0
2021/1/9,17876,28255,1,0
2021/1/9,17876,3917,1,0
2021/1/31,17877,10342,1,0
2021/1/24,17877,22555,1,0
2021/1/24,17877,25491,1,0
2021/1/24,17877,5981,1,0
2021/1/4,17877,6723,1,0
2021/1/12,17878,10328,2,94
2021/1/30,17878,11032,1,0
2021/1/3,17878,16680,1,34
2021/1/3,17878,18698,1,0
2021/1/12,17878,20751,2,0
2021/1/3,17878,20834,1,34
2021/1/30,17878,21025,2,0
2021/1/12,17878,21433,1,0
2021/1/12,17878,21776,1,0
2021/1/30,17878,2405,2,0
2021/1/3,17878,26028,2,34
2021/1/3,17878,30740,1,34
2021/1/30,17878,32201,1,0
2021/1/12,17878,32609,1,146
2021/1/3,17878,4085,1,0
2021/1/30,17878,422,2,125
2021/1/30,17878,4595,1,0
2021/1/30,17878,5104,1,0
2021/1/3,17878,5349,1,0
2021/1/3,17878,9841,1,0
2021/1/19,17879,10628,1,0
2021/1/20,17879,11792,1,176
2021/1/19,17879,13243,2,0
2021/1/20,17879,19336,1,0
2021/1/20,17879,26170,1,0
2021/1/19,17879,3050,5,0
2021/1/29,17881,16330,1,0
2021/1/14,17881,20751,1,165
2021/1/14,17881,29657,1,165
2021/1/30,1788,16260,1,0
2021/1/18,17882,28001,1,0
2021/1/18,17882,29657,1,0
2021/1/18,17882,31354,2,0
2021/1/2,1788,23460,2,0
2021/1/2,1788,25116,2,0
2021/1/2,1788,2517,1,0
2021/1/30,1788,2517,2,28
2021/1/5,17882,6997,1,64
2021/1/5,17882,7214,1,0
2021/1/5,17882,7794,1,0
2021/1/18,17882,7997,2,35
2021/1/30,1788,30395,2,0
2021/1/9,17883,18904,1,0
2021/1/9,17883,19971,1,0
2021/1/2,1788,31999,1,0
2021/1/9,17883,22849,1,0
2021/1/9,17883,27810,1,0
2021/1/9,17883,3027,2,18
2021/1/9,17883,3606,1,0
2021/1/9,17883,9376,1,0
2021/1/2,17885,10363,1,0
2021/1/24,17885,18178,1,0
2021/1/30,17885,18829,1,0
2021/1/24,17885,21096,1,0
2021/1/24,17885,26468,1,0
2021/1/24,17885,27153,1,0
2021/1/24,17885,29928,1,204
2021/1/24,17885,31573,1,204
2021/1/2,17885,7057,1,0
2021/1/2,1788,595,1,27
2021/1/30,1788,595,1,28
2021/1/23,17887,11554,1,0
2021/1/28,17887,20432,1,0
2021/1/23,17887,3758,1,0
2021/1/23,17887,5103,1,0
2021/1/23,17888,10961,1,0
2021/1/23,17888,20628,1,0
2021/1/23,17888,22587,1,0
2021/1/23,17888,8705,1,28
2021/1/23,17888,9715,1,0
2021/1/12,17889,10111,1,156
2021/1/12,17889,12743,1,0
2021/1/12,17889,20583,1,0
2021/1/25,17889,28001,2,0
2021/1/2,1788,9429,1,0
2021/1/30,1788,9429,1,28
2021/1/12,17889,4454,2,0
2021/1/25,17889,6993,2,0
2021/1/30,17891,10233,1,0
2021/1/25,1789,11251,5,173
2021/1/30,17891,22560,1,0
2021/1/3,17891,23123,4,165
2021/1/30,17891,552,1,0
2021/1/26,1789,18181,2,0
2021/1/18,17892,17089,1,0
2021/1/18,17892,23475,1,0
2021/1/18,17892,31812,2,0
2021/1/25,1789,24539,1,173
2021/1/18,17892,5900,1,0
2021/1/3,17894,13305,1,0
2021/1/9,17894,17378,1,109
2021/1/3,17894,20301,1,0
2021/1/31,17894,21280,3,0
2021/1/21,17894,24169,5,60
2021/1/3,17894,24528,2,0
2021/1/3,17894,28137,1,0
2021/1/31,17894,31265,5,0
2021/1/31,17894,31268,1,0
2021/1/3,17894,4251,1,138
2021/1/3,17894,5076,1,0
2021/1/21,17894,5926,1,0
2021/1/3,17894,7190,1,0
2021/1/21,17894,7454,2,87
2021/1/30,17897,10033,1,0
2021/1/30,17897,16680,1,0
2021/1/9,17897,1803,2,36
2021/1/30,17897,19500,1,0
2021/1/9,17897,19649,1,36
2021/1/30,17897,19649,1,21
2021/1/9,17897,24972,1,36
2021/1/9,17897,31050,1,0
2021/1/30,17897,31262,1,82
2021/1/9,17897,32576,2,36
2021/1/30,17897,32576,2,21
2021/1/30,17897,5641,1,0
2021/1/27,17898,14137,1,53
2021/1/11,17899,15632,1,0
2021/1/11,17899,30712,1,220
2021/1/11,17899,7797,1,0
2021/1/6,1790,20384,1,0
2021/1/13,17902,13670,1,0
2021/1/13,17902,24496,1,0
2021/1/30,17902,24655,2,0
2021/1/13,17902,26891,1,0
2021/1/6,1790,23360,1,0
2021/1/6,1790,24264,5,24
2021/1/24,1790,24264,1,18
2021/1/6,1790,27608,2,24
2021/1/29,17904,31301,1,92
2021/1/24,1790,6947,1,0
2021/1/5,17908,23738,1,129
2021/1/24,17908,3128,1,0
2021/1/1,17909,20131,2,0
2021/1/1,17909,29657,2,0
2021/1/1,17909,3039,3,0
2021/1/1,17909,3656,1,0
2021/1/1,17909,3805,1,0
2021/1/1,17909,8538,1,0
2021/1/6,17910,11180,1,0
2021/1/20,17910,20788,1,0
2021/1/6,17910,2165,2,203
2021/1/5,179,10445,1,0
2021/1/2,17911,15189,1,110
2021/1/2,17911,1677,1,110
2021/1/2,17911,26204,1,0
2021/1/29,1791,17419,1,0
2021/1/29,1791,18585,1,0
2021/1/12,17912,15661,1,0
2021/1/12,17912,18134,1,147
2021/1/12,17912,20505,1,0
2021/1/12,17912,22757,1,0
2021/1/12,17912,26273,1,96
2021/1/12,17912,32390,1,0
2021/1/12,17912,3913,1,0
2021/1/12,17912,3985,1,0
2021/1/12,17912,5428,1,0
2021/1/12,17912,6728,2,122
2021/1/29,1791,27745,1,0
2021/1/10,17913,13027,1,0
2021/1/10,17913,1705,2,45
2021/1/10,17913,24954,2,45
2021/1/10,17913,28728,1,0
2021/1/29,17914,11063,1,0
2021/1/21,17914,1257,1,0
2021/1/21,17914,12804,1,0
2021/1/21,17914,14703,1,0
2021/1/29,17914,16059,1,0
2021/1/21,17914,17897,1,0
2021/1/31,17914,20131,2,0
2021/1/29,17914,2118,1,0
2021/1/21,17914,27366,1,0
2021/1/21,17914,27537,1,0
2021/1/31,17914,28161,2,127
2021/1/21,17914,28260,1,0
2021/1/21,17914,29077,1,0
2021/1/21,17914,29501,1,0
2021/1/21,17914,32599,1,0
2021/1/21,17914,7510,1,0
2021/1/29,17914,8065,1,0
2021/1/21,17914,8607,1,0
2021/1/21,17914,9315,1,0
2021/1/21,17914,9459,1,0
2021/1/30,17915,16822,1,0
2021/1/30,17915,4832,1,161
2021/1/30,17915,7878,1,0
2021/1/15,17916,10440,2,226
2021/1/15,17916,16306,1,0
2021/1/15,17916,18954,1,0
2021/1/12,17916,23050,3,0
2021/1/12,17916,2692,3,0
2021/1/15,17916,28531,1,0
2021/1/15,17916,31693,1,0
2021/1/15,17916,9790,1,0
2021/1/19,17917,10814,1,128
2021/1/18,17917,12904,3,0
2021/1/29,1791,8171,1,0
2021/1/5,179,18364,3,0
2021/1/28,17918,4360,1,78
2021/1/5,17921,15667,1,0
2021/1/5,17921,18569,1,0
2021/1/5,17921,27807,1,0
2021/1/5,17921,3971,2,0
2021/1/5,17921,4085,1,0
2021/1/10,17922,21704,2,19
2021/1/10,17922,2264,1,0
2021/1/6,17922,29657,8,32
2021/1/10,17922,30918,5,19
2021/1/23,17922,30918,5,13
2021/1/10,17922,4034,1,0
2021/1/23,17922,4034,1,13
2021/1/23,17922,8574,2,0
2021/1/30,17926,4040,2,77
2021/1/3,17927,21466,1,0
2021/1/3,17927,21894,1,26
2021/1/3,17927,30108,1,0
2021/1/23,17928,15244,1,0
2021/1/23,17928,15482,1,0
2021/1/15,17929,6654,5,0
2021/1/21,17930,25557,1,0
2021/1/30,17931,10043,1,0
2021/1/30,17931,10166,1,0
2021/1/30,17931,10885,1,0
2021/1/22,17931,11567,1,0
2021/1/30,17931,12330,1,0
2021/1/30,17931,148,1,0
2021/1/30,17931,15215,1,0
2021/1/30,17931,17426,1,0
2021/1/30,17931,17767,1,0
2021/1/11,17931,18954,1,0
2021/1/30,17931,19281,1,0
2021/1/22,17931,20270,1,0
2021/1/22,17931,20594,1,0
2021/1/30,17931,20837,1,0
2021/1/30,17931,21118,1,0
2021/1/11,17931,24996,2,0
2021/1/30,17931,26020,1,0
2021/1/30,17931,26503,1,0
2021/1/30,17931,26871,1,0
2021/1/30,17931,27799,1,0
2021/1/30,17931,28698,1,0
2021/1/13,1793,13495,3,0
2021/1/9,1793,14137,1,0
2021/1/11,17931,7021,1,0
2021/1/30,17931,8233,1,0
2021/1/11,17931,8705,1,0
2021/1/13,1793,18809,1,153
2021/1/30,17931,9851,1,0
2021/1/25,17934,12677,1,0
2021/1/25,17934,14269,1,0
2021/1/13,17934,15928,1,0
2021/1/25,17934,16863,1,0
2021/1/13,17934,22481,1,0
2021/1/13,17934,2494,1,0
2021/1/25,17934,29473,1,0
2021/1/15,17934,31354,5,0
2021/1/13,17934,6467,1,0
2021/1/11,17935,11251,2,185
2021/1/30,17935,12823,1,0
2021/1/30,17935,159,1,0
2021/1/11,17935,17645,1,0
2021/1/11,17935,18625,1,0
2021/1/30,17935,18820,1,0
2021/1/30,17935,19739,1,0
2021/1/30,17935,20146,1,0
2021/1/30,17935,28715,1,0
2021/1/30,17935,5153,1,0
2021/1/30,17935,9139,1,0
2021/1/30,17939,10825,1,122
2021/1/11,17939,12042,1,0
2021/1/11,17939,13293,1,0
2021/1/30,17939,13879,2,63
2021/1/11,17939,18863,1,0
2021/1/30,17939,19918,1,63
2021/1/11,17939,21978,1,0
2021/1/11,17939,25950,1,0
2021/1/11,17939,26349,1,0
2021/1/30,17939,2916,1,63
2021/1/11,17939,8578,1,0
2021/1/16,17940,11236,1,0
2021/1/2,17940,12911,1,0
2021/1/2,17940,13228,1,0
2021/1/2,17940,13459,1,0
2021/1/2,17940,17337,1,0
2021/1/16,17940,19666,1,0
2021/1/2,17940,28256,1,38
2021/1/2,17940,29657,2,0
2021/1/16,17940,3831,1,0
2021/1/2,17940,426,1,0
2021/1/2,17940,4702,1,0
2021/1/2,17940,5228,2,0
2021/1/6,17941,15036,1,0
2021/1/6,17941,17910,1,0
2021/1/6,17941,18796,1,0
2021/1/8,1794,20787,1,0
2021/1/20,17942,10805,1,0
2021/1/20,17942,21414,1,0
2021/1/20,17942,24575,1,0
2021/1/20,17942,5967,2,0
2021/1/8,1794,31459,1,0
2021/1/30,17943,31073,1,0
2021/1/1,17944,1052,1,0
2021/1/1,17944,1970,1,65
2021/1/1,17944,2018,1,0
2021/1/1,17944,2627,2,65
2021/1/21,17944,26381,1,120
2021/1/1,17944,32575,1,0
2021/1/11,17945,21381,1,0
2021/1/18,1794,5221,3,124
2021/1/11,17945,29657,3,0
2021/1/16,17946,16846,1,0
2021/1/24,17946,18338,1,0
2021/1/24,17946,24382,1,54
2021/1/24,17946,3584,1,25
2021/1/8,1794,7298,1,0
2021/1/24,17947,32182,1,0
2021/1/24,17947,7420,1,0
2021/1/10,17949,12237,1,158
2021/1/10,17949,8018,1,30
2021/1/26,17950,10033,3,0
2021/1/7,17951,16362,1,0
2021/1/30,17951,16813,1,0
2021/1/7,17951,20681,2,69
2021/1/7,17951,23255,1,0
2021/1/30,17951,29234,1,92
2021/1/25,1795,18270,1,0
2021/1/23,17952,10730,1,0
2021/1/6,1795,29146,3,88
2021/1/8,17953,29861,1,0
2021/1/8,17953,301,1,39
2021/1/2,17954,6126,1,0
2021/1/9,17955,23372,1,0
2021/1/9,17955,23977,1,0
2021/1/19,17956,14174,1,0
2021/1/19,17956,15618,1,176
2021/1/19,17956,19281,5,0
2021/1/19,17956,23516,1,0
2021/1/19,17956,5690,1,0
2021/1/19,17956,6142,1,0
2021/1/19,17956,8022,1,0
2021/1/25,1795,7199,1,0
2021/1/2,17957,29703,1,0
2021/1/30,17958,26612,1,85
2021/1/30,17958,30759,1,111
2021/1/26,17961,1052,2,0
2021/1/30,17961,11045,1,0
2021/1/27,17961,18630,1,0
2021/1/27,17961,1942,1,0
2021/1/30,17961,19585,1,0
2021/1/27,17961,21145,1,0
2021/1/27,17961,23050,1,75
2021/1/30,17961,23112,1,0
2021/1/26,17961,2405,4,0
2021/1/26,17961,3410,1,0
2021/1/1,17962,12528,1,0
2021/1/1,17962,12871,1,0
2021/1/23,17962,15618,1,0
2021/1/1,17962,16972,1,31
2021/1/1,17962,17813,1,67
2021/1/28,1796,24763,1,0
2021/1/1,17962,552,3,67
2021/1/23,17962,552,5,22
2021/1/1,17962,7976,1,31
2021/1/23,17962,7976,1,22
2021/1/19,17964,11251,1,0
2021/1/27,17964,13328,1,66
2021/1/19,17964,1781,1,215
2021/1/19,17964,1782,1,0
2021/1/19,17964,19910,1,0
2021/1/27,17964,20006,1,0
2021/1/19,17964,30301,1,0
2021/1/28,1796,4372,2,0
2021/1/19,17964,5768,1,0
2021/1/27,17964,6876,2,66
2021/1/19,17964,6886,1,100
2021/1/19,17964,9185,1,0
2021/1/31,17965,16536,1,0
2021/1/31,17965,17560,1,0
2021/1/31,17965,2350,1,0
2021/1/31,17965,4061,1,0
2021/1/6,17967,12528,1,0
2021/1/6,17967,28815,2,0
2021/1/28,1796,7997,2,0
2021/1/31,17968,29801,1,0
2021/1/25,17969,14833,1,0
2021/1/25,17969,2550,1,0
2021/1/22,17969,30428,1,0
2021/1/18,17969,9429,2,0
2021/1/20,17970,2377,1,0
2021/1/8,17971,11188,5,0
2021/1/6,1797,11710,1,153
2021/1/4,17971,21258,1,0
2021/1/4,17971,24576,1,0
2021/1/4,17971,32574,1,0
2021/1/6,1797,14787,1,0
2021/1/30,1797,1489,1,0
2021/1/30,1797,16297,2,0
2021/1/30,1797,16723,1,0
2021/1/30,1797,17512,1,0
2021/1/30,1797,19166,1,0
2021/1/20,17972,1328,1,0
2021/1/6,1797,22209,2,42
2021/1/28,17973,12603,1,0
2021/1/28,17973,17089,1,0
2021/1/4,17973,4660,1,0
2021/1/30,17973,4759,6,0
2021/1/30,17973,552,1,0
2021/1/28,17973,9102,2,0
2021/1/30,17973,9828,1,42
2021/1/16,17974,10409,1,0
2021/1/9,17974,12811,1,72
2021/1/9,17974,17026,1,0
2021/1/9,17974,19284,2,72
2021/1/29,17974,20061,1,0
2021/1/9,17974,20837,3,0
2021/1/16,17974,21127,1,0
2021/1/9,17974,2405,3,0
2021/1/9,17974,30712,1,0
2021/1/16,17974,3438,1,0
2021/1/8,17974,5387,1,0
2021/1/16,17974,6261,1,0
2021/1/30,1797,4705,2,0
2021/1/9,17974,8935,2,72
2021/1/29,17975,10900,2,0
2021/1/9,17975,11173,1,0
2021/1/9,17975,1475,1,91
2021/1/9,17975,19128,2,0
2021/1/9,17975,21643,1,0
2021/1/29,17975,21690,1,0
2021/1/29,17975,31849,1,0
2021/1/29,17975,6923,1,0
2021/1/29,17975,8367,1,0
2021/1/9,17975,9553,1,0
2021/1/20,17977,1069,1,0
2021/1/20,17977,15928,1,0
2021/1/20,17977,20524,1,0
2021/1/20,17977,24763,1,0
2021/1/20,17977,7781,1,0
2021/1/20,17977,8232,1,0
2021/1/8,17979,21596,1,0
2021/1/8,17979,23255,1,0
2021/1/8,17979,3423,1,0
2021/1/30,1797,9536,3,0
2021/1/20,17980,10875,1,0
2021/1/20,17980,1525,10,0
2021/1/20,17980,18385,2,0
2021/1/20,17980,19754,1,0
2021/1/20,17980,20131,2,207
2021/1/20,17980,24051,1,0
2021/1/20,17980,24716,1,0
2021/1/20,17980,2692,5,0
2021/1/20,17980,29309,3,0
2021/1/20,17980,30173,3,0
2021/1/20,17980,31593,2,0
2021/1/20,17980,31757,1,0
2021/1/20,17980,3845,3,0
2021/1/20,17980,4576,2,0
2021/1/20,17980,8252,1,0
2021/1/31,17981,11632,2,153
2021/1/31,17981,15651,1,0
2021/1/31,17981,18595,1,0
2021/1/31,17981,18791,1,112
2021/1/31,17981,24763,1,0
2021/1/31,17981,28256,1,112
2021/1/12,1798,13027,1,0
2021/1/31,17981,5617,1,153
2021/1/10,17982,13236,1,0
2021/1/10,17982,17797,1,0
2021/1/5,17984,11492,1,0
2021/1/28,17984,12965,1,95
2021/1/5,17984,1548,1,0
2021/1/5,17984,16972,1,0
2021/1/5,17984,1782,1,21
2021/1/20,17984,18131,1,0
2021/1/5,17984,24051,1,0
2021/1/20,17984,29567,1,0
2021/1/20,17984,7208,1,48
2021/1/13,17985,13879,5,0
2021/1/15,17985,717,1,0
2021/1/12,1798,5926,1,0
2021/1/22,17986,1704,5,0
2021/1/22,17986,31428,1,103
2021/1/6,17988,1297,1,0
2021/1/16,17988,17458,2,155
2021/1/15,17988,20146,1,44
2021/1/6,17988,22565,1,0
2021/1/15,17988,25003,1,0
2021/1/6,17988,25027,1,0
2021/1/30,17988,29567,2,0
2021/1/15,17988,5654,3,0
2021/1/25,17989,20515,1,0
2021/1/25,17989,20748,1,0
2021/1/3,17989,23734,1,0
2021/1/25,17989,4190,1,0
2021/1/3,17989,486,1,0
2021/1/3,17989,7470,1,0
2021/1/24,17989,7688,1,0
2021/1/18,17990,1118,4,0
2021/1/31,17990,8274,1,0
2021/1/18,17991,11010,1,0
2021/1/18,17991,20656,1,0
2021/1/9,17991,27796,1,0
